10489,0.141273,0.826076,0.032651
10490,0.065905,0.893242,0.040853
10491,0.876442,0.112001,0.011557
10492,0.108194,0.675029,0.216777
10493,0.094088,0.79341,0.112502
10494,0.065834,0.898089,0.036077
10495,0.453495,0.500024,0.046481
10496,0.062607,0.33703,0.600363
10497,0.027963,0.080263,0.891775
10498,0.021292,0.19159,0.787118
10499,0.053231,0.476757,0.470012
10500,0.04332,0.612265,0.344415
10501,0.168777,0.704135,0.127088
10502,0.060017,0.413777,0.526207
10503,0.024175,0.083514,0.892311
10504,0.092395,0.835844,0.071762
10505,0.020743,0.06658,0.912677
10506,0.763084,0.231015,0.005901
10507,0.025388,0.84361,0.131003
10508,0.125635,0.794061,0.080304
10509,0.06323,0.785463,0.151307
10510,0.024933,0.11207,0.862997
10511,0.036289,0.187908,0.775803
10512,0.03323,0.195434,0.771336
10513,0.171607,0.787344,0.041049
10514,0.494093,0.427994,0.077913
10515,0.095326,0.867498,0.037176
10516,0.030251,0.876907,0.092842
10517,0.037583,0.344598,0.617819
10518,0.044364,0.187823,0.767814
10519,0.060328,0.895189,0.044483
10520,0.036159,0.280364,0.683477
10521,0.054826,0.66571,0.279464
10522,0.059708,0.886214,0.054078
10523,0.052904,0.642067,0.305029
10524,0.821665,0.175339,0.002998
10525,0.032767,0.131576,0.835658
10526,0.166269,0.728416,0.105315
10527,0.025041,0.143846,0.831112
10528,0.106824,0.858865,0.034311
10529,0.056181,0.892646,0.051172
10530,0.065736,0.787189,0.147075
10531,0.014365,0.10394,0.881695
10532,0.751903,0.230626,0.017471
10533,0.013221,0.116344,0.870434
10534,0.307622,0.639417,0.052961
10535,0.521484,0.454193,0.024323
10536,0.07905,0.828089,0.092861
10537,0.715972,0.255744,0.028284
10538,0.102809,0.789967,0.107224
10539,0.066492,0.879137,0.054371
10540,0.030193,0.295326,0.674481
10541,0.18225,0.747509,0.07024
10542,0.529896,0.459641,0.010463
10543,0.580647,0.40308,0.016273
10544,0.707346,0.229392,0.063261
10545,0.878054,0.115562,0.006383
10546,0.110677,0.77442,0.114903
10547,0.043644,0.892896,0.06346
10548,0.176315,0.78275,0.040935
10549,0.028252,0.573276,0.398472
10550,0.083013,0.777357,0.13963
10551,0.023962,0.833153,0.142885
10552,0.063483,0.817026,0.119492
10553,0.025093,0.075279,0.899628
10554,0.082406,0.835727,0.081867
10555,0.061998,0.892025,0.045977
10556,0.017755,0.198709,0.783535
10557,0.467218,0.449975,0.082806
10558,0.034237,0.122634,0.843129
10559,0.017904,0.120118,0.861978
10560,0.229454,0.702028,0.068518
10561,0.022869,0.18743,0.789701
10562,0.018206,0.076458,0.905336
10563,0.025366,0.113396,0.861238
10564,0.248903,0.737562,0.013534
10565,0.304393,0.424129,0.271477
10566,0.807523,0.188527,0.00395
10567,0.108245,0.52665,0.365105
10568,0.07303,0.140465,0.786505
10569,0.058417,0.879104,0.062479
10570,0.07089,0.88932,0.03979
10571,0.019758,0.053541,0.9267
10572,0.040397,0.305756,0.653847
10573,0.034808,0.886904,0.078288
10574,0.324644,0.363507,0.311848
10575,0.10829,0.321605,0.570105
10576,0.043357,0.824703,0.13194
10577,0.13285,0.841369,0.02578
10578,0.032491,0.833031,0.134478
10579,0.033016,0.295733,0.671251
10580,0.46445,0.426492,0.109058
10581,0.055906,0.85822,0.085874
10582,0.240233,0.695219,0.064548
10583,0.016803,0.067477,0.91572
10584,0.019926,0.105384,0.87469
10585,0.031694,0.093094,0.875212
10586,0.081379,0.793927,0.124694
10587,0.281189,0.70992,0.00889
10588,0.105095,0.583398,0.311507
10589,0.832419,0.165694,0.001886
10590,0.511505,0.376976,0.11152
10591,0.034242,0.207781,0.757977
10592,0.054846,0.83499,0.110164
10593,0.027848,0.108572,0.86358
10594,0.665539,0.328064,0.006396
10595,0.025732,0.066196,0.908072
10596,0.202285,0.748548,0.049167
10597,0.05904,0.653938,0.287022
10598,0.009577,0.27927,0.711153
10599,0.36552,0.611663,0.022817
10600,0.161662,0.806024,0.032314
10601,0.304088,0.631335,0.064576
10602,0.067497,0.818371,0.114133
10603,0.283988,0.664937,0.051075
10604,0.047552,0.56145,0.390998
10605,0.448737,0.497965,0.053298
10606,0.587174,0.332484,0.080341
10607,0.038081,0.347865,0.614054
10608,0.021845,0.114725,0.863431
10609,0.10447,0.718311,0.177219
10610,0.07636,0.143977,0.779663
10611,0.050279,0.894324,0.055396
10612,0.076771,0.349247,0.573983
10613,0.020045,0.589263,0.390692
10614,0.052587,0.27977,0.667643
10615,0.025116,0.133981,0.840904
10616,0.160566,0.809444,0.029989
10617,0.021595,0.12975,0.848655
10618,0.022398,0.113967,0.863635
10619,0.054806,0.781065,0.164129
10620,0.388182,0.543563,0.068255
10621,0.07095,0.755727,0.173322
10622,0.031259,0.153321,0.81542
10623,0.080698,0.658663,0.260638
10624,0.04766,0.521812,0.430528
10625,0.070508,0.337153,0.59234
10626,0.231734,0.740752,0.027514
10627,0.110661,0.771961,0.117378
10628,0.031297,0.301738,0.666965
10629,0.480548,0.466532,0.05292
10630,0.026283,0.329484,0.644233
10631,0.015938,0.085145,0.898918
10632,0.06607,0.898288,0.035641
10633,0.219,0.762907,0.018093
10634,0.089868,0.556445,0.353688
10635,0.16898,0.818449,0.012571
10636,0.054307,0.893939,0.051755
10637,0.097818,0.200755,0.701427
10638,0.029233,0.618604,0.352163
10639,0.117169,0.733004,0.149827
10640,0.064987,0.319239,0.615773
10641,0.591606,0.391155,0.017239
10642,0.095425,0.854472,0.050103
10643,0.234544,0.737069,0.028388
10644,0.093464,0.875713,0.030824
10645,0.104346,0.784811,0.110843
10646,0.038892,0.201559,0.759549
10647,0.919211,0.075694,0.005095
10648,0.02756,0.120842,0.851597
10649,0.390711,0.46348,0.145809
10650,0.604442,0.387463,0.008095
10651,0.822731,0.172087,0.005182
10652,0.10338,0.530139,0.366481
10653,0.10973,0.808986,0.081283
10654,0.171947,0.637615,0.190439
10655,0.012887,0.119623,0.86749
10656,0.043889,0.804288,0.151824
10657,0.022764,0.149666,0.82757
10658,0.112953,0.83246,0.054587
10659,0.25341,0.72599,0.0206
10660,0.037678,0.834682,0.12764
10661,0.066482,0.872378,0.06114
10662,0.043562,0.513804,0.442634
10663,0.10371,0.501075,0.395215
10664,0.764289,0.227207,0.008503
10665,0.379269,0.573712,0.047019
10666,0.086529,0.870338,0.043133
10667,0.088684,0.870268,0.041048
10668,0.02855,0.088796,0.882654
10669,0.111678,0.685864,0.202459
10670,0.175733,0.808708,0.01556
10671,0.233114,0.669525,0.097361
10672,0.029354,0.666401,0.304245
10673,0.058766,0.823108,0.118126
10674,0.545141,0.425929,0.02893
10675,0.916761,0.080041,0.003199
10676,0.345942,0.64252,0.011539
10677,0.110476,0.824791,0.064733
10678,0.041541,0.559234,0.399225
10679,0.084118,0.67542,0.240462
10680,0.517416,0.470712,0.011872
10681,0.157242,0.794364,0.048395
10682,0.016004,0.298853,0.685144
10683,0.01417,0.083905,0.901924
10684,0.117837,0.702515,0.179648
10685,0.062943,0.887672,0.049385
10686,0.073638,0.734294,0.192068
10687,0.032419,0.560964,0.406617
10688,0.196219,0.628411,0.17537
10689,0.027054,0.126081,0.846866
10690,0.163547,0.815641,0.020812
10691,0.174997,0.631355,0.193648
10692,0.084801,0.885444,0.029754
10693,0.011746,0.114114,0.87414
10694,0.872062,0.122463,0.005475
10695,0.022053,0.044816,0.933131
10696,0.591713,0.373042,0.035244
10697,0.027896,0.102402,0.869702
10698,0.047501,0.904683,0.047816
10699,0.075551,0.741761,0.182689
10700,0.04312,0.096748,0.860132
10701,0.033217,0.149542,0.817241
10702,0.13717,0.565257,0.297573
10703,0.734351,0.247973,0.017676
10704,0.559908,0.428963,0.011129
10705,0.076276,0.864358,0.059366
10706,0.10764,0.749825,0.142536
10707,0.030213,0.520863,0.448925
10708,0.075797,0.866062,0.058141
10709,0.259166,0.697885,0.04295
10710,0.46716,0.523373,0.009468
10711,0.017638,0.13489,0.847472
10712,0.207712,0.740827,0.051461
10713,0.125797,0.842992,0.031212
10714,0.050671,0.588874,0.360455
10715,0.047594,0.382602,0.569804
10716,0.04478,0.745589,0.209631
10717,0.153156,0.81639,0.030454
10718,0.063318,0.684122,0.25256
10719,0.081838,0.120547,0.797616
10720,0.120886,0.325942,0.553173
10721,0.093492,0.392628,0.51388
10722,0.022827,0.11883,0.858343
10723,0.093283,0.868514,0.038203
10724,0.047945,0.122276,0.829779
10725,0.02661,0.248059,0.725332
10726,0.091998,0.881303,0.026699
10727,0.031651,0.095809,0.87254
10728,0.0488,0.899585,0.051615
10729,0.456525,0.526312,0.017163
10730,0.020203,0.127607,0.85219
10731,0.055162,0.880853,0.063986
10732,0.739419,0.221614,0.038967
10733,0.399682,0.552557,0.047761
10734,0.861669,0.130712,0.00762
10735,0.252957,0.594548,0.152495
10736,0.127766,0.694415,0.17782
10737,0.839528,0.147672,0.0128
10738,0.035251,0.88583,0.078919
10739,0.099384,0.831865,0.068751
10740,0.057184,0.316059,0.626757
10741,0.019751,0.115395,0.864854
10742,0.147011,0.829067,0.023922
10743,0.024279,0.228374,0.747347
10744,0.13672,0.837765,0.025514
10745,0.479873,0.493644,0.026483
10746,0.384936,0.602688,0.012376
10747,0.336445,0.652096,0.011458
10748,0.047148,0.902775,0.050076
10749,0.065709,0.86445,0.069841
10750,0.019124,0.154614,0.826261
10751,0.028345,0.095629,0.876026
10752,0.037685,0.822928,0.139387
10753,0.011429,0.141461,0.847109
10754,0.026671,0.153041,0.820288
10755,0.14417,0.741406,0.114424
10756,0.75379,0.22736,0.01885
10757,0.319526,0.478648,0.201826
10758,0.8556,0.115948,0.028452
10759,0.108916,0.321945,0.56914
10760,0.047657,0.858043,0.094299
10761,0.087534,0.090125,0.822341
10762,0.031124,0.559114,0.409762
10763,0.930991,0.065125,0.003885
10764,0.046195,0.689697,0.264108
10765,0.054531,0.829095,0.116373
10766,0.030684,0.148798,0.820518
10767,0.085783,0.196944,0.717273
10768,0.692303,0.297637,0.01006
10769,0.016624,0.282492,0.700884
10770,0.561842,0.423911,0.014247
10771,0.038504,0.154607,0.806889
10772,0.021374,0.065161,0.913466
10773,0.51379,0.481075,0.005135
10774,0.00919,0.509443,0.481367
10775,0.784025,0.211125,0.004851
10776,0.051814,0.196341,0.751845
